originalTitle,rating,startYear,endYear,runtimeMinutes,awardWins,numVotes,totalImages,totalVideos,totalCredits,criticReviewsTotal,titleType,awardNominationsExcludeWins,canHaveEpisodes,numRegions,userReviewsTotal,is_Documentary,is_History,is_Adventure,is_Thriller,is_Game-Show,is_Comedy,is_Sci-Fi,is_Romance,is_Biography,is_Musical,is_Western,is_Music,is_Film-Noir,is_Adult,is_Reality-TV,is_News,is_Action,is_Crime,is_Short,is_Fantasy,is_Family,is_Mystery,is_Talk-Show,is_Drama,is_Sport,is_War,is_Horror,is_Animation,fill_runtimeMinutes,is_from_Oceania,is_from_North America,is_from_South America,is_from_Asia,is_from_Africa,is_from_Europe,countryOfOrigin,countryOfOrigin_freq_enc,countryOfOrigin_NA,countryOfOrigin_AF,countryOfOrigin_AS,countryOfOrigin_EU,countryOfOrigin_OC,countryOfOrigin_SA,countryOfOrigin_UNK,fill_runtimeMinutes_Bruno,totalNominations,totalMedia,runtimeMinutes_notitletype,outlier_no_type,outlier_w_type
Manami & Nami Sprite,6,1996,1997.0,20.0,0.0,18,1,1,26,1,tvMiniSeries,0,True,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,20.0,0,0,0,1,0,0,['JP'],0.0470863249290365,0,0,1,0,0,0,0,20.0,0.0,2,20.0,False,False
Troom Troom,4,2018,2019.0,,0.0,12,0,0,0,0,tvSeries,0,True,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,31.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,40.0,0.0,0,30.0,False,False
Iliq danizda buz parçasi,8,1983,1983.0,71.0,0.0,12,1,0,14,0,movie,0,False,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,71.0,0,0,0,0,0,1,['SUHH'],0.0132465074859464,0,0,0,0,0,0,1,71.0,0.0,1,71.0,False,False
"Aggie Appleby, Maker of Men",7,1933,1933.0,73.0,0.0,337,11,0,29,2,movie,0,False,6,16,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,73.0,0.0,11,73.0,False,False
Star Trek for a Cause,7,2009,2009.0,6.0,0.0,13,0,0,21,0,video,0,False,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,6.0,0.0,0,6.0,False,False
Rice Wars,7,2011,2011.0,44.0,0.0,121,1,0,351,0,tvEpisode,0,False,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,44.0,0.0,1,44.0,False,False
Episode #1.12,9,2014,2014.0,,0.0,122,59,0,16,0,tvEpisode,0,False,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,40.0,0,0,0,1,0,0,['KR'],0.0091835030889964,0,0,1,0,0,0,0,44.0,0.0,59,58.0,False,False
Where Are They Now?,8,2017,2017.0,,0.0,37,1,0,29,0,tvEpisode,0,False,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,40.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,25.0,0.0,1,78.0,False,False
Tag 1: Ein PEGIDA-Traum wird wahr: Überfremdung wird zum Exportschlager,6,2015,2015.0,142.0,0.0,21,0,0,28,0,tvEpisode,0,False,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.0,1,0,0,0,0,1,"['DE', 'AU']",0.0454722546891523,0,0,0,1,1,0,0,142.0,0.0,0,142.0,False,True
"Hurry Up, or I'll Be 30",6,1973,1973.0,88.0,0.0,81,9,0,59,4,movie,0,False,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,88.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,88.0,0.0,9,88.0,False,False
Sperm Bank,8,1993,1993.0,,0.0,142,1,0,24,0,tvEpisode,0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,25.0,0.0,1,51.0,False,False
Dinner in Zero Gravity,7,2022,2022.0,,0.0,38,1,0,65,0,tvEpisode,0,False,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,43.0,0.0,1,82.0,False,False
Primãvara bobocilor,7,1987,1987.0,81.0,0.0,212,1,0,69,0,movie,0,False,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.0,0,0,0,0,0,1,['RO'],0.0030055101018533,0,0,0,1,0,0,0,81.0,0.0,1,81.0,False,False
Yogi Bear's All-Star Comedy Christmas Caper,7,1982,1982.0,24.0,0.0,295,13,4,94,10,tvMovie,0,False,5,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24.0,0,1,0,1,0,0,"['US', 'TW']",0.4005120498692046,1,0,1,0,0,0,0,24.0,0.0,17,24.0,False,False
Joey's Movies,9,2014,,,0.0,15,2,0,4,0,tvSeries,0,True,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,30.0,0.0,2,60.0,False,False
Hier und heute,8,1957,,,0.0,24,1,0,648,0,tvSeries,0,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,31.0,0,0,0,0,0,1,['XWG'],0.0135247954583402,0,0,0,0,0,0,1,45.0,0.0,1,50.0,False,False
The Descendent,7,2006,2006.0,16.0,0.0,162,0,0,43,0,video,0,False,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,16.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,16.0,0.0,0,16.0,False,False
Der öffentliche Ankläger,9,1967,1967.0,80.0,0.0,12,0,0,14,0,tvMovie,0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,80.0,0,0,0,0,0,1,['XWG'],0.0135247954583402,0,0,0,0,0,0,1,80.0,0.0,0,80.0,False,False
"Nikolina & Tomislav, Nikolina & Tomislav",8,2013,2013.0,24.0,0.0,57,17,2,18,0,short,0,False,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24.0,0,0,0,0,0,1,['HR'],0.0014470974564479,0,0,0,1,0,0,0,24.0,0.0,19,24.0,False,False
"Capítulo 06 ""La Más Legendaria""",8,2020,2020.0,70.0,0.0,23,1,0,25,0,tvEpisode,0,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0,0,1,0,0,0,0,['MX'],0.0136361106472978,1,0,0,0,0,0,0,70.0,0.0,1,70.0,False,False
One Word,8,2009,2009.0,,0.0,9,1,0,11,0,short,0,False,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,12.0,0,0,0,0,0,1,['GB'],0.0987922301998107,0,0,0,1,0,0,0,9.0,0.0,1,8.0,False,False
Will Ferrell/Chelsea Peretti/Boots,6,2015,2015.0,41.0,0.0,21,1,0,12,0,tvEpisode,0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,41.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,41.0,0.0,1,41.0,False,False
Part 3,8,2018,2018.0,59.0,0.0,935,7,1,410,6,tvEpisode,0,False,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,59.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,59.0,0.0,8,59.0,False,False
Urs al-jalil,7,1987,1987.0,113.0,7.0,532,2,0,30,2,movie,1,False,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,113.0,0,0,0,0,0,1,"['BE', 'FR', 'XWG']",0.0657872766739021,0,0,0,2,0,0,1,113.0,8.0,2,113.0,False,False
David Remnick,7,2006,2006.0,30.0,0.0,25,0,0,44,0,tvEpisode,0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,30.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,30.0,0.0,0,30.0,False,False
Danse indienne,5,1902,1902.0,1.0,0.0,76,0,0,2,1,short,0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1,['FR'],0.0459731730394612,0,0,0,1,0,0,0,1.0,0.0,0,1.0,False,False
I'm Lum-chan the Notorious/It's Raining Oil in Our Town,8,1981,1981.0,25.0,0.0,66,9,0,75,0,tvEpisode,0,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,25.0,0,0,0,1,0,0,['JP'],0.0470863249290365,0,0,1,0,0,0,0,25.0,0.0,9,25.0,False,False
Chef Donald,8,1941,1941.0,7.0,0.0,1661,4,0,21,1,short,0,False,15,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,7.0,0.0,4,7.0,False,False
Doing Impossikible Stunts,7,1940,1940.0,7.0,0.0,190,3,0,15,1,short,0,False,4,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,7.0,0.0,3,7.0,False,False
Partouzes en haute mer,6,1982,1982.0,,0.0,8,0,0,10,0,movie,0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,0,0,0,0,0,1,['FR'],0.0459731730394612,0,0,0,1,0,0,0,93.0,0.0,0,85.0,False,False
Eastern Wisdom and Modern Life,9,1959,1960.0,30.0,0.0,6,1,0,5,0,tvSeries,0,True,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,30.0,0.0,1,30.0,False,False
Ser Feliz No Vão,8,2020,2020.0,12.0,0.0,11,8,0,18,0,short,0,False,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.0,0,0,1,0,0,0,['BR'],0.0098513942227416,0,0,0,0,0,1,0,12.0,0.0,8,12.0,False,False
You're My Sky,8,2022,2022.0,,0.0,113,10,0,5,0,tvSeries,0,True,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0,0,0,0,1,0,0,['TH'],0.0025602493460232,0,0,1,0,0,0,0,30.0,0.0,10,45.0,False,False
Mobsters,6,1991,1991.0,104.0,0.0,9809,44,1,378,16,movie,2,False,33,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,104.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,104.0,2.0,45,104.0,False,False
The Pirates of Penzance,4,1972,1972.0,,0.0,8,0,0,19,0,tvMovie,0,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.0,0,0,0,0,0,1,['GB'],0.0987922301998107,0,0,0,1,0,0,0,90.0,0.0,0,45.0,False,False
The Gay Caballero,7,1940,1940.0,58.0,0.0,76,3,0,41,3,movie,0,False,3,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,58.0,0.0,3,58.0,False,True
Chanel and Sterling CXCX,8,2020,2020.0,21.0,0.0,9,0,0,38,0,tvEpisode,0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,21.0,0.0,0,21.0,False,False
Tolko dlya vzroslykh,7,1971,1971.0,8.0,0.0,22,3,0,17,0,short,0,False,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8.0,0,0,0,0,0,1,['SUHH'],0.0132465074859464,0,0,0,0,0,0,1,8.0,0.0,3,8.0,False,False
Das Paradies von Pont L'Eveque,10,1961,1961.0,,0.0,11,0,0,19,0,tvMovie,0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,86.0,0,0,0,0,0,1,['XWG'],0.0135247954583402,0,0,0,0,0,0,1,90.0,0.0,0,45.0,False,False
To proxenio tis Annas,7,1972,1972.0,87.0,8.0,466,89,0,33,1,movie,0,False,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,87.0,0,0,0,0,0,1,['GR'],0.0064006233650581,0,0,0,1,0,0,0,87.0,8.0,89,87.0,False,False
Below the Line,7,1925,1925.0,,0.0,27,8,0,14,1,movie,0,False,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,90.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,85.0,0.0,8,90.0,False,False
Broad Street Bullies,6,1997,1997.0,120.0,0.0,23,1,0,61,0,tvEpisode,0,False,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,120.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,120.0,0.0,1,120.0,False,True
Knyaz Udacha Andreevich,7,1989,1989.0,79.0,0.0,64,1,0,20,0,movie,0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,79.0,0,0,0,0,0,1,['SUHH'],0.0132465074859464,0,0,0,0,0,0,1,79.0,0.0,1,79.0,False,False
Sonka zolotaya ruchka,6,2007,2007.0,,0.0,109,9,1,22,0,tvSeries,1,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,31.0,0,0,0,0,0,1,['RU'],0.0079590360104636,0,0,0,1,0,0,0,30.0,1.0,10,52.0,False,False
Pig-a-Boo,6,1952,1952.0,7.0,0.0,44,1,0,14,0,short,0,False,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,7.0,0.0,1,7.0,False,False
Fine Young Cannibal,9,2006,2006.0,43.0,0.0,387,1,0,154,0,tvEpisode,0,False,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,43.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,43.0,0.0,1,43.0,False,False
La maffia,7,1972,1972.0,120.0,4.0,131,5,0,65,0,movie,0,False,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,120.0,0,0,1,0,0,0,['AR'],0.0082373239828574,0,0,0,0,0,1,0,120.0,4.0,5,120.0,False,False
Encuentro en el Estudio,9,2009,2015.0,60.0,0.0,19,1,0,200,0,tvSeries,0,True,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,60.0,0,0,1,0,0,0,['AR'],0.0082373239828574,0,0,0,0,0,1,0,60.0,0.0,1,60.0,False,False
The One Man Show,9,2007,2007.0,,0.0,28,1,0,18,0,video,0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,76.0,0,0,0,0,0,1,['NO'],0.0050648410975677,0,0,0,1,0,0,0,71.0,0.0,1,14.0,False,False
"Hør, var der ikke en som lo?",7,1978,1978.0,98.0,2.0,70,28,0,45,1,movie,0,False,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,98.0,0,0,0,0,0,1,['DK'],0.0067345689319307,0,0,0,1,0,0,0,98.0,2.0,28,98.0,False,False
The Katering Show,9,2015,2016.0,,2.0,491,53,0,93,0,tvSeries,2,True,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31.0,1,0,0,0,0,0,['AU'],0.0175321422608114,0,0,0,0,1,0,0,45.0,4.0,53,7.0,False,False
Goin' Overboard: Part 1,8,1997,1997.0,22.0,0.0,57,1,0,43,0,tvEpisode,0,False,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,22.0,0.0,1,22.0,False,False
Queen Esther,8,1992,1992.0,30.0,0.0,46,1,0,145,0,video,0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,30.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,30.0,0.0,1,30.0,False,False
Trigga,8,2016,2016.0,16.0,0.0,26,11,0,42,0,short,0,False,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,16.0,0,0,0,0,0,1,['GB'],0.0987922301998107,0,0,0,1,0,0,0,16.0,0.0,11,16.0,False,False
Pretakalpa,9,2018,2018.0,47.0,0.0,1973,4,0,138,9,tvEpisode,0,False,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,47.0,0,0,0,1,0,0,['IN'],0.0342850781989202,0,0,1,0,0,0,0,47.0,0.0,4,47.0,False,False
Bernadette Lafont et Dieu créa la femme libre,7,2016,2016.0,65.0,0.0,25,4,0,37,0,tvMovie,1,False,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,0,0,0,0,0,1,['FR'],0.0459731730394612,0,0,0,1,0,0,0,65.0,1.0,4,65.0,False,False
Stella Violanti,8,1931,1931.0,105.0,0.0,8,10,0,15,0,movie,0,False,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,105.0,0,0,0,0,0,1,['GR'],0.0064006233650581,0,0,0,1,0,0,0,105.0,0.0,10,105.0,False,False
Devon's Ghost: Legend of the Bloody Boy,3,2005,2005.0,90.0,0.0,420,19,1,82,9,video,0,False,4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,90.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,90.0,0.0,20,90.0,False,False
The Roma Project,8,2015,2015.0,20.0,1.0,46,22,4,123,1,short,1,False,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,20.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,20.0,2.0,26,20.0,False,False
"It's Like Archaeology, You Dig?",6,2013,2013.0,24.0,0.0,12,0,0,36,0,tvEpisode,0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,0,1,0,0,0,0,['CA'],0.034563366171314,1,0,0,0,0,0,0,24.0,0.0,0,24.0,False,False
Les pépites,8,2016,2016.0,,0.0,134,2,0,36,1,movie,0,False,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,0,0,0,0,0,1,['FR'],0.0459731730394612,0,0,0,1,0,0,0,90.0,0.0,2,80.0,False,False
Alshajarh alnaemah,8,2014,2014.0,87.0,1.0,66,4,0,43,0,movie,7,False,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,87.0,0,0,0,1,0,0,"['BH', 'AE']",0.0005565759447876,0,0,2,0,0,0,0,87.0,8.0,4,87.0,False,False
Benjamín dúfa,8,1995,1995.0,88.0,1.0,321,3,0,36,1,movie,1,False,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,88.0,0,0,0,0,0,1,"['IS', 'SE', 'DE']",0.0381811098124339,0,0,0,3,0,0,0,88.0,2.0,3,88.0,False,False
Stuckwitu,6,2020,2020.0,9.0,0.0,29,10,0,26,1,short,0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.0,0,0,0,0,0,1,['NL'],0.0094061334669115,0,0,0,1,0,0,0,9.0,0.0,10,9.0,False,False
Episode #5.34,8,1997,1997.0,,0.0,12,0,0,22,0,tvEpisode,0,False,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40.0,1,0,0,0,0,0,['AU'],0.0175321422608114,0,0,0,0,1,0,0,40.0,0.0,0,80.0,False,False
Megatron,7,2008,2008.0,14.0,3.0,293,2,1,41,0,short,3,False,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,14.0,0,0,0,0,0,1,['RO'],0.0030055101018533,0,0,0,1,0,0,0,14.0,6.0,3,14.0,False,False
Sarob,7,2011,2011.0,75.0,0.0,7,1,0,9,0,movie,0,False,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,75.0,0,0,0,1,0,0,['UZ'],5.565759447876663e-05,0,0,1,0,0,0,0,75.0,0.0,1,75.0,False,False
Phoebe's Little Problem/Grandpa's Packard,7,2004,2004.0,24.0,0.0,118,1,0,63,0,tvEpisode,0,False,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,24.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,24.0,0.0,1,24.0,False,False
The Mirror,9,1911,1911.0,6.0,0.0,16,1,0,7,0,short,0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,6.0,0.0,1,6.0,False,False
Dawn of the Planet of the Apes: The Fight for a New Dawn,8,2014,2014.0,16.0,0.0,9,0,0,9,0,video,0,False,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,16.0,0.0,0,16.0,False,False
Kathleen Mavourneen,6,1930,1930.0,55.0,0.0,76,2,0,16,0,movie,0,False,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,55.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,55.0,0.0,2,55.0,False,True
One in a Million,7,1980,,30.0,0.0,39,126,0,82,0,tvSeries,0,True,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,30.0,0.0,126,30.0,False,False
Temporary Warden,9,1965,1965.0,25.0,0.0,44,1,0,33,0,tvEpisode,0,False,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,25.0,0.0,1,25.0,False,False
Nulllinie,6,2011,2011.0,120.0,0.0,10,4,0,39,2,movie,0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,120.0,0,0,0,0,0,1,['DE'],0.0279401124283408,0,0,0,1,0,0,0,120.0,0.0,4,120.0,False,False
People of Russia,5,1942,1942.0,,0.0,42,2,0,7,0,short,0,False,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,12.0,0.0,2,9.0,False,False
Deadly Harvest,5,1977,1977.0,87.0,0.0,324,2,0,60,4,movie,0,False,8,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,87.0,0,1,0,0,0,0,['CA'],0.034563366171314,1,0,0,0,0,0,0,87.0,0.0,2,87.0,False,False
Kanli Nigar,6,1968,1968.0,,0.0,90,1,0,26,0,movie,0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,0,0,0,1,0,0,['TR'],0.0104079701675293,0,0,1,0,0,0,0,89.0,0.0,1,93.0,False,False
Gangbang Girl 13,7,1994,1994.0,90.0,0.0,119,0,0,19,2,video,0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,90.0,0.0,0,90.0,False,False
Kino-pravda no. 20 - Pionerskaia pravda,6,1924,1924.0,14.0,0.0,102,2,0,2,0,short,0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,14.0,0,0,0,0,0,1,['SUHH'],0.0132465074859464,0,0,0,0,0,0,1,14.0,0.0,2,14.0,False,False
